amenitiesId,amenities
LONAMT263,"['Kitchen', 'Dryer', 'Dedicated workspace', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Paid parking off premises', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Hot water kettle']"
LONAMT264,"['Wifi', 'Kitchen', 'Hair dryer', 'TV', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Smoke alarm', 'First aid kit', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Patio or balcony', 'Hot water kettle', 'Mini fridge', 'Outdoor dining area', 'Toaster', 'Outdoor furniture', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
LONAMT265,"['Wifi', 'Kitchen', 'Dedicated workspace', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Mini fridge']"
LONAMT266,"['Wifi', 'Kitchen', 'Dryer', 'Hair dryer', 'TV', 'Shampoo', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Hot water', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Lock on bedroom door', 'Smoke alarm', 'Private entrance', 'Paid parking off premises', 'Lockbox']"
LONAMT267,"['Wifi', 'Kitchen', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Bathtub', 'High chair', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Hot water kettle', 'Dining table', 'Freezer', 'Shower gel', 'Cleaning products', 'Drying rack for clothing', 'Wine glasses']"
LONAMT268,"['Wifi', 'Kitchen', 'Cable TV', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator', 'Paid parking off premises', 'Long term stays allowed', 'Luggage dropoff allowed', 'Lockbox']"
LONAMT269,"['Wifi', 'Kitchen', 'Dryer', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Hot water', 'Bed linens', 'Crib', 'High chair', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Long term stays allowed', 'Keypad']"
LONAMT270,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Dedicated workspace', 'Washer', 'Heating', 'Bed linens', 'Clothing storage', 'Dining table', 'Dishes and silverware', 'Microwave', 'Refrigerator', 'Patio or balcony', 'Paid parking on premises', 'Long term stays allowed', 'Lockbox']"
LONAMT271,"['Free parking on premises', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Dedicated workspace', 'TV', 'Washer', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Coffee maker', 'Dishes and silverware', 'BBQ grill', 'Paid parking on premises']"
LONAMT272,"['Free parking on premises', 'Wifi', 'Kitchen', 'Dedicated workspace', 'TV', 'Washer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Paid parking on premises']"
LONAMT273,"['Wifi', 'Kitchen', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Lockbox', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Long term stays allowed', 'Hot water kettle', 'Toaster', 'Freezer', 'Nespresso machine', 'Portable fans', 'Shower gel', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LONAMT274,"['Wifi', 'Kitchen', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Hot water', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Refrigerator', 'Paid parking off premises', 'Lockbox']"
LONAMT275,"['Hot tub', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Cable TV', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Bathtub', 'Hot water', 'Bed linens', 'Drying rack for clothing', 'Extra pillows and blankets', 'Babysitter recommendations', 'Crib', 'High chair', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Freezer', 'Hot water kettle', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Toaster', 'Wine glasses', 'Outdoor dining area', 'Outdoor furniture', 'Patio or balcony', 'EV charger', 'Long term stays allowed', 'Luggage dropoff allowed', 'Lockbox']"
LONAMT276,"['Wifi', 'Kitchen', 'Hair dryer', 'TV', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Smoke alarm', 'Carbon monoxide alarm', 'Lockbox', 'Extra pillows and blankets', 'Coffee maker', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Dining table', 'Toaster', 'Freezer', 'Nespresso machine', 'Cleaning products', 'Wine glasses']"
LONAMT277,"['Wifi', 'Kitchen', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Body soap', 'Cleaning products', 'Conditioner', 'Hot water', 'Shower gel', 'Bed linens', 'Clothing storage', 'Extra pillows and blankets', 'Room-darkening shades', 'Crib', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'Smoke alarm', 'Coffee maker', 'Cooking basics', 'Dining table', 'Dishes and silverware', 'Dishwasher', 'Freezer', 'Hot water kettle', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Paid parking off premises', 'Paid parking on premises', 'Cleaning available during stay', 'Long term stays allowed', 'Lockbox']"
LONAMT278,"['Wifi', 'Kitchen', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Smoke alarm', 'Keypad', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Toaster', 'Nespresso machine', 'Shower gel', 'Conditioner', 'Cleaning products', 'Wine glasses']"
LONAMT279,"['Air conditioning', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Dedicated workspace', 'TV', 'Washer', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Outdoor dining area', 'Paid parking on premises']"
LONAMT280,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Bathtub', 'Hot water', 'Bed linens', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Long term stays allowed', 'Host greets you']"
LONAMT281,"['Elevator', 'Gym', 'Air conditioning', 'Hot tub', 'Wifi', 'Breakfast', 'Kitchen', 'Dryer', 'Laptop-friendly workspace', 'Hair dryer', 'TV', 'Shampoo', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Hot water', 'Paid parking off premises', 'Paid parking on premises', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Microwave', 'Refrigerator', 'Oven', 'Host greets you', 'Private entrance', 'Private living room', 'Luggage dropoff allowed', 'Bed linens', 'Extra pillows and blankets', 'Lock on bedroom door', 'Patio or balcony', 'Garden or backyard', 'Fire extinguisher', 'Carbon monoxide alarm', 'Smoke alarm', 'First aid kit']"
LONAMT282,"['Air conditioning', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Bathtub', 'Body soap', 'Cleaning products', 'Conditioner', 'Hot water', 'Shower gel', 'Bed linens', 'Drying rack for clothing', 'Extra pillows and blankets', 'Sound system', 'Children’s books and toys', 'Children’s dinnerware', 'Crib', 'High chair', 'Portable fans', 'Carbon monoxide alarm', 'First aid kit', 'Smoke alarm', 'Baking sheet', 'Coffee maker', 'Cooking basics', 'Dining table', 'Dishes and silverware', 'Dishwasher', 'Freezer', 'Hot water kettle', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Toaster', 'Wine glasses', 'Private entrance', 'Paid parking on premises', 'Cleaning available during stay']"
LONAMT283,"['Wifi', 'Kitchen', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Washer', 'Heating', 'Essentials', 'Body soap', 'Conditioner', 'Hot water', 'Shower gel', 'Bed linens', 'Carbon monoxide alarm', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Toaster']"
LONAMT284,"['Hot tub', 'Wifi', 'Kitchen', 'TV', 'Washer', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm']"
LONAMT285,"['Wifi', 'Kitchen', 'Hair dryer', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Bathtub', 'Cleaning products', 'Hot water', 'Shower gel', 'Bed linens', 'Drying rack for clothing', 'Extra pillows and blankets', 'Room-darkening shades', 'Piano', 'Carbon monoxide alarm', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Refrigerator', 'Stove']"
LONAMT286,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Hot water', 'Bed linens', 'Carbon monoxide alarm', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Backyard', 'Patio or balcony', 'Long term stays allowed']"
LONAMT287,"['Free parking on premises', 'Wifi', 'Kitchen', 'Dedicated workspace', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Host greets you', 'Toaster', 'Shower gel', 'Conditioner', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
LONAMT288,"['Wifi', 'Kitchen', 'TV', 'Iron', 'Washer', 'Heating', 'Essentials', 'Smoke alarm', 'Carbon monoxide alarm', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Hot water kettle', 'Dining table', 'Toaster', 'Freezer', 'Cleaning products']"
LONAMT289,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Hair dryer', 'Shampoo', 'Iron', 'Washer', 'Heating', 'Essentials', 'Smoke alarm', 'Carbon monoxide alarm', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Hot water kettle', 'Toaster', 'Freezer', 'Shower gel', 'Conditioner']"
LONAMT290,"['Wifi', 'Kitchen', 'Dryer', 'Dedicated workspace', 'TV', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Hot water', 'Smoke alarm', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Backyard']"
LONAMT291,"['Wifi', 'Kitchen', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Lockbox', 'Private entrance', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Mini fridge', 'Dining table', 'Toaster', 'Freezer', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage', 'Wine glasses']"
LONAMT292,"['Wifi', 'Hair dryer', 'Shampoo', 'Iron', 'Hangers', 'Heating', 'Essentials', 'Carbon monoxide alarm', 'First aid kit', 'Smoke alarm', 'Luggage dropoff allowed', 'Keypad']"
LONAMT293,"['Wifi', 'Breakfast', 'Kitchen', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Free street parking', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Laundromat nearby', 'Drying rack for clothing', 'Clothing storage']"
LONAMT294,"['Wifi', 'Kitchen', 'Shampoo', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Hot water', 'Carbon monoxide alarm', 'Smoke alarm', 'Backyard', 'Patio or balcony']"
LONAMT295,"['Free parking on premises', 'Wifi', 'Kitchen', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Children’s books and toys', 'Crib', 'Pack ’n play/Travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'BBQ grill', 'Patio or balcony', 'Backyard', 'Long term stays allowed', 'Hot water kettle', 'Outdoor dining area', 'Safe', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Board games', 'Portable fans', 'Shower gel', 'Baking sheet', 'Barbecue utensils', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage', 'Wine glasses']"
LONAMT296,"['Wifi', 'Kitchen', 'Washer', 'Carbon monoxide alarm', 'Fire extinguisher', 'Smoke alarm', 'BBQ grill', 'Outdoor dining area']"
LONAMT297,"['Wifi', 'Kitchen', 'Cable TV', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Bed linens', 'Carbon monoxide alarm', 'Smoke alarm', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Microwave', 'Oven', 'Backyard', 'Long term stays allowed']"
LONAMT298,"['Wifi', 'Kitchen', 'Dryer', 'Hair dryer', 'TV', 'Shampoo', 'Hangers', 'Washer', 'Essentials', 'Fire extinguisher', 'Carbon monoxide alarm', 'Smoke alarm']"
LONAMT299,"['Wifi', 'Kitchen', 'Dedicated workspace', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Bathtub', 'Body soap', 'Cleaning products', 'Conditioner', 'Shower gel', 'Portable fans', 'Smoke alarm', 'Baking sheet', 'Cooking basics', 'Dining table', 'Dishes and silverware', 'Freezer', 'Hot water kettle', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Toaster', 'Wine glasses', 'Private entrance', 'Backyard', 'Paid parking off premises']"
LONAMT300,"['Wifi', 'Kitchen', 'TV', 'Washer', 'Smoke alarm', 'Fire extinguisher', 'Coffee maker']"
LONAMT301,"['Wifi', 'Kitchen', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Outdoor dining area', 'Sound system', 'Dining table', 'Toaster', 'Paid parking on premises', 'Freezer', 'Shower gel', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LONAMT302,"['Elevator', 'Air conditioning', 'Wifi', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Heating', 'Essentials', 'Smoke alarm', 'Fire extinguisher', 'Building staff', 'Crib', 'Hot water', 'Luggage dropoff allowed', 'Hot water kettle', 'Freezer', 'Shower gel', 'Conditioner']"
LONAMT303,"['Wifi', 'Kitchen', 'Cable TV', 'Hair dryer', 'TV', 'Hangers', 'Heating', 'Essentials', 'Hot water', 'Bed linens', 'Carbon monoxide alarm', 'Lock on bedroom door', 'Smoke alarm', 'Cooking basics', 'Dishes and silverware', 'Microwave', 'Refrigerator', 'Private entrance', 'Paid parking off premises']"
LONAMT304,"['Wifi', 'Kitchen', 'Dedicated workspace', 'Hair dryer', 'TV', 'Iron', 'Hangers', 'Heating', 'Essentials', 'Bathtub', 'Hot water', 'Bed linens', 'Clothing storage', 'Extra pillows and blankets', 'Carbon monoxide alarm', 'Smoke alarm', 'Cooking basics', 'Dining table', 'Dishes and silverware', 'Freezer', 'Hot water kettle', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Toaster', 'Wine glasses', 'Laundromat nearby', 'Single level home', 'Long term stays allowed', 'Lockbox']"
LONAMT305,"['Wifi', 'Kitchen', 'Hair dryer', 'TV', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Paid parking off premises', 'Smoke alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Hot water', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Long term stays allowed']"
LONAMT306,"['Wifi', 'Breakfast', 'Kitchen', 'Cable TV', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Lockbox', 'Private entrance', 'Babysitter recommendations', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Mini fridge', 'Sound system', 'Dining table', 'Shower gel', 'Baking sheet', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
LONAMT307,"['Wifi', 'Kitchen', 'Dryer', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Keypad', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Oven', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Toaster', 'Nespresso machine', 'Shower gel', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
LONAMT308,"['Wifi', 'Kitchen', 'Dedicated workspace', 'TV', 'Heating', 'Crib', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm', 'Cooking basics', 'Lockbox']"
LONAMT309,"['Wifi', 'Kitchen', 'Dedicated workspace', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Heating', 'Essentials', 'Shower gel', 'Bed linens', 'Ethernet connection', 'Carbon monoxide alarm', 'Lock on bedroom door', 'Smoke alarm', 'Microwave', 'Refrigerator', 'Private entrance']"
LONAMT310,"['Elevator', 'Air conditioning', 'Wifi', 'Kitchen', 'Hair dryer', 'TV', 'Shampoo', 'Iron', 'Hangers', 'Washer', 'Heating', 'Essentials', 'Hot water', 'Bed linens', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Smoke alarm']"
