listingId,airbnbPropertyId,bedrooms,bathrooms,maxGuests,listingTitle,propertyType,listingType,listingURL,pictureURL,createdDate,cancellationPolicy,instantBookable,petsAllowed
LONLIS414,49172328,1,2,4,1-Bed Flat Near Paddington & Bayswater Stations,Entire condo,entire_home,http://airbnb.com/rooms/49172328,https://a0.muscache.com/im/pictures/miso/Hosting-49172328/original/40ac8e31-3e76-4e4d-bcb8-2691570dd4a3.jpeg?aki_policy=small,09/10/2022,better_strict_with_grace_period,False,False
LONLIS415,18260190,1,1,2,One bedroom self contained flat,Entire rental unit,entire_home,http://airbnb.com/rooms/18260190,https://a0.muscache.com/im/pictures/2072fef6-4ad1-4ebf-a8ef-293a3b70a40c.jpg?aki_policy=small,20/04/2022,moderate,False,False
LONLIS416,7.86199E+17,3,2,7,Delightful 3 Bedroom Apartment Opposite Harrods,Entire condo,entire_home,http://airbnb.com/rooms/786198506231861617,https://a0.muscache.com/im/pictures/prohost-api/Hosting-786198506231861617/original/56a1663e-8463-4cb5-bad3-1fa312198457.jpeg?aki_policy=small,19/01/2023,Not Specified,False,False
LONLIS417,48157645,3,2,7, Lovely &Decorative 3BR 2BR near Oxford St/ Hyde P,Entire condo,entire_home,http://airbnb.com/rooms/48157645,https://a0.muscache.com/im/pictures/miso/Hosting-48157645/original/fff504e4-9020-4617-bf90-9537d7434e28.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS418,38833504,2,2,4,"Attractive 2BR flat in Little Venice, Maida Vale",Entire rental unit,entire_home,http://airbnb.com/rooms/38833504,https://a0.muscache.com/im/pictures/prohost-api/Hosting-38833504/original/4d6f8d58-beb1-4dad-8520-d9274053cd9f.jpeg?aki_policy=small,31/07/2023,moderate,False,False
LONLIS419,7.99127E+17,1,1,4,One bedroom close to Hyde Park #01,Entire rental unit,entire_home,http://airbnb.com/rooms/799127332923024846,https://a0.muscache.com/im/pictures/miso/Hosting-799127332923024846/original/bfcf930f-7a89-4ec0-b1bc-eb9f2692d1c8.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS420,45077628,Studio,1,3,Newly refurbished Soho Apartment 3rd floor 3B,Entire rental unit,entire_home,http://airbnb.com/rooms/45077628,https://a0.muscache.com/im/pictures/0e128b5a-2556-4eb7-9067-750db6f49964.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
LONLIS421,9.28966E+17,1,1,2,D.S Luxury Ensuit Soho-6,Entire home,entire_home,http://airbnb.com/rooms/928965614366103918,https://a0.muscache.com/im/pictures/miso/Hosting-928965614366103918/original/1a77271f-9c27-48c3-a22f-d1871edec7b8.jpeg?aki_policy=small,01/08/2023,Not Specified,False,False
LONLIS422,38320911,1,1,2,Dreamy Leicester Sq 1BR - Netflix & Nespresso,Entire condo,entire_home,http://airbnb.com/rooms/38320911,https://a0.muscache.com/im/pictures/prohost-api/Hosting-38320911/original/0c5154e0-f19b-4add-870b-a31df72b7b19.jpeg?aki_policy=small,12/12/2022,flexible,False,False
LONLIS423,22876605,2,1,5,Oxford Street - Modern Apartment,Entire rental unit,entire_home,http://airbnb.com/rooms/22876605,https://a0.muscache.com/im/pictures/5c5ab117-e0ac-4925-949c-50953cae8af6.jpg?aki_policy=small,20/04/2022,strict_14_with_grace_period,False,False
LONLIS424,6.18143E+17,1,1,2,1 Bed Chiltern Street Apartment Marylebone J,Entire condo,entire_home,http://airbnb.com/rooms/618143415429312142,https://a0.muscache.com/im/pictures/miso/Hosting-618143415429312142/original/f5b41e8b-0db6-44df-8774-36aff2ff94cc.jpeg?aki_policy=small,18/01/2023,Not Specified,False,False
LONLIS425,7.24563E+17,2,1,6,2 Bedroom flat near Oxford Circus,Entire condo,entire_home,http://airbnb.com/rooms/724563203371619386,https://a0.muscache.com/im/pictures/miso/Hosting-724563203371619386/original/b881f7cb-206b-45f7-981d-40182a253ec0.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS426,7.63496E+17,3,2,6,Coolest Penthouse Central London,Entire condo,entire_home,http://airbnb.com/rooms/763496430965175147,https://a0.muscache.com/im/pictures/1bf94f77-4e3a-446f-beed-949fe107bd61.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS427,8.46974E+17,2,1,4,Comfy 2 Bedroom Flat - London,Entire rental unit,entire_home,http://airbnb.com/rooms/846974438632812703,https://a0.muscache.com/im/pictures/a3d7aead-af44-4a55-8194-cdb5bc10a565.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS428,7.80442E+17,1,2,4,Lovely 4-person in Camden Market,Private room in home,private_room,http://airbnb.com/rooms/780441595044511908,https://a0.muscache.com/im/pictures/miso/Hosting-780441595044511908/original/3dc285ec-e634-497e-a469-34b9e8a7dc0c.jpeg?aki_policy=small,19/01/2023,Not Specified,False,False
LONLIS429,7.67879E+17,1,2,2,Amazing views from 80s penthouse,Private room in rental unit,private_room,http://airbnb.com/rooms/767878942362461358,https://a0.muscache.com/im/pictures/miso/Hosting-767878942362461358/original/78fa8715-8015-4d74-9e81-a06353c0eff5.jpeg?aki_policy=small,19/01/2023,Not Specified,False,False
LONLIS430,5.76831E+17,1,2,2,"45 mins from Wimbledon ,very large bedroom, garden",Private room in home,private_room,http://airbnb.com/rooms/576831383156638861,https://a0.muscache.com/im/pictures/miso/Hosting-576831383156638861/original/0968778f-0349-4160-b5c9-98bbc88d6586.png?aki_policy=small,18/01/2023,Not Specified,False,False
LONLIS431,6.49259E+17,1,1,2,1 Bedroom | Balcony | Gym | Underground car park,Entire rental unit,entire_home,http://airbnb.com/rooms/649258633501148082,https://a0.muscache.com/im/pictures/miso/Hosting-649258633501148082/original/ac080582-9796-4226-8d59-9ad210f7842d.jpeg?aki_policy=small,18/01/2023,Not Specified,False,False
LONLIS432,7.82398E+17,4,4,8,Modern house w/ garden,Entire home,entire_home,http://airbnb.com/rooms/782398015739196593,https://a0.muscache.com/im/pictures/prohost-api/Hosting-782398015739196593/original/3450f686-2249-452f-880a-c8d81989c131.jpeg?aki_policy=small,19/01/2023,Not Specified,False,False
LONLIS433,6.73707E+17,1,1,2,Comfortable room in East Acton,Entire home,entire_home,http://airbnb.com/rooms/673707040750050126,https://a0.muscache.com/im/pictures/miso/Hosting-673707040750050126/original/18825aa4-cd50-497a-828f-85ca0f87befe.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS434,44061690,2,1,4,Bright Notting Hill 2 bed with garden views,Entire rental unit,entire_home,http://airbnb.com/rooms/44061690,https://a0.muscache.com/im/pictures/938a4ca9-2360-48e6-b1c0-69af567391da.jpg?aki_policy=small,12/12/2022,moderate,False,False
LONLIS435,9.812E+17,1,1,3,1 bed absolutely gorgeous sunny flat,Entire rental unit,entire_home,http://airbnb.com/rooms/981199611116559927,https://a0.muscache.com/im/pictures/miso/Hosting-981199611116559927/original/72b5d275-8bc4-4672-ac73-8d976fda5b7f.jpeg?aki_policy=small,19/09/2023,Not Specified,False,False
LONLIS436,8.36803E+17,Studio,1,2,Elegant and modern studio in prime area,Entire rental unit,entire_home,http://airbnb.com/rooms/836802660131794264,https://a0.muscache.com/im/pictures/miso/Hosting-836802660131794264/original/37e23e89-2b68-46de-a744-5f919eca3d73.jpeg?aki_policy=small,22/05/2023,Not Specified,False,False
LONLIS437,6.33681E+17,1,1,1,"Cosy bedroom zone 2/3 London, near Wembley stadium",Private room in home,private_room,http://airbnb.com/rooms/633681245915824501,https://a0.muscache.com/im/pictures/56aec3c1-f231-4ac8-be0a-7d3371f03afa.jpg?aki_policy=small,18/01/2023,Not Specified,False,False
LONLIS438,7.50716E+17,Studio,1,2,Homely Studio near Kensal Green,Entire rental unit,entire_home,http://airbnb.com/rooms/750715778726771767,https://a0.muscache.com/im/pictures/miso/Hosting-750715778726771767/original/ed162d05-18cc-4aa4-a691-6ae9dd6cf89a.jpeg?aki_policy=small,18/01/2023,Not Specified,False,False
LONLIS439,37473138,Studio,1,2,Small but safe and Cosy studio flat in QUEENS PARK,Entire rental unit,entire_home,http://airbnb.com/rooms/37473138,https://a0.muscache.com/im/pictures/967017fa-01aa-4e61-835a-2dea7c0ae2e9.jpg?aki_policy=small,31/07/2023,flexible,False,False
LONLIS440,38661134,Studio,1,3,Cosy studio with a perfect garden view /Hampstead,Entire rental unit,entire_home,http://airbnb.com/rooms/38661134,https://a0.muscache.com/im/pictures/53b1f385-42a8-40db-8a67-93addcd7f483.jpg?aki_policy=small,22/04/2022,flexible,False,False
LONLIS441,10431952,2,1,4,Stylish 2 bedrooms flat 2mn from tube.,Entire rental unit,entire_home,http://airbnb.com/rooms/10431952,https://a0.muscache.com/im/pictures/cd694532-2505-4905-aa2e-1ca7f2fd75ab.jpg?aki_policy=small,19/04/2022,flexible,False,False
LONLIS442,9.19702E+17,2,2,4,Flat near Hyde Park,Entire rental unit,entire_home,http://airbnb.com/rooms/919702019058878007,https://a0.muscache.com/im/pictures/2262ea87-4471-487b-bf57-70fcf81c7e61.jpg?aki_policy=small,01/08/2023,Not Specified,False,False
LONLIS443,7.60216E+17,1,1,5,Luxurious warm apartment of 70M2 on Sloane street,Entire rental unit,entire_home,http://airbnb.com/rooms/760216010609277870,https://a0.muscache.com/im/pictures/miso/Hosting-760216010609277870/original/127d6e63-b081-4c6d-a809-010bcadcfb52.jpeg?aki_policy=small,18/01/2023,Not Specified,False,False
LONLIS444,23676569,1,2,4,Spacious apartment for 4,Entire rental unit,entire_home,http://airbnb.com/rooms/23676569,https://a0.muscache.com/im/pictures/prohost-api/Hosting-23676569/original/38fd3f5a-7e9d-4688-bd2c-d1a220ebde30.jpeg?aki_policy=small,31/07/2023,moderate,False,False
LONLIS445,37407565,5,6,7,Marylebone Luxury House w/AC Lift Garden & by Park,Entire home,entire_home,http://airbnb.com/rooms/37407565,https://a0.muscache.com/im/pictures/7fcc7426-1c28-48ac-bed0-46de4cd5d35f.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
LONLIS446,7.66152E+17,1,1,2,Soho modern apartment,Entire rental unit,entire_home,http://airbnb.com/rooms/766152169158325974,https://a0.muscache.com/im/pictures/miso/Hosting-766152169158325974/original/bae7e152-2db6-4b1e-9fa5-c49cbbf300e4.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS447,16372555,3,2,6,Sleek & Modern 3 Bed Apartment Near Regents Park,Entire condo,entire_home,http://airbnb.com/rooms/16372555,https://a0.muscache.com/im/pictures/065e0cee-eaee-4acd-b939-6d8bdecfc359.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS448,6.66447E+17,1,1,2,En-suite Studio In The Heart Of Camden Town,Entire serviced apartment,entire_home,http://airbnb.com/rooms/666447402730055120,https://a0.muscache.com/im/pictures/miso/Hosting-621403798369935879/original/91773023-cc93-47c3-b271-88a9077a41c2.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS449,49352784,1,1,2,Apt 14 - New Modern Studio in Trendy Kentish Town,Entire rental unit,entire_home,http://airbnb.com/rooms/49352784,https://a0.muscache.com/im/pictures/miso/Hosting-49352784/original/f0d1fdf3-6366-46bd-b01c-450394a30d01.jpeg?aki_policy=small,23/04/2022,strict_14_with_grace_period,False,False
LONLIS450,7.83912E+17,1,1,2,Cosy Cul de sac,Entire rental unit,entire_home,http://airbnb.com/rooms/783911572149440229,https://a0.muscache.com/im/pictures/miso/Hosting-783911572149440229/original/d83638ef-32a1-49d8-b6fc-687534ebb194.jpeg?aki_policy=small,19/01/2023,Not Specified,False,False
LONLIS451,8.41798E+17,1,1,2,Chic Modern Flat with Patio!,Entire condo,entire_home,http://airbnb.com/rooms/841798012443878291,https://a0.muscache.com/im/pictures/miso/Hosting-841798012443878291/original/4f1ad92f-1c7c-4d0e-a3d4-5ef394cc3d57.jpeg?aki_policy=small,22/05/2023,Not Specified,False,False
LONLIS452,26443591,1,1,2,Great Location For Travel in London,Private room in rental unit,private_room,http://airbnb.com/rooms/26443591,https://a0.muscache.com/im/pictures/62a33822-c155-4962-9a8f-76ea359bb38b.jpg?aki_policy=small,22/07/2022,flexible,False,False
LONLIS453,8.68304E+17,1,1,4,Carta House Egham Serviced Apartments 05,Entire rental unit,entire_home,http://airbnb.com/rooms/868303668038785156,https://a0.muscache.com/im/pictures/miso/Hosting-868303668038785156/original/5a86534b-c773-4885-b00e-839b8eaad02c.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS454,7.8612E+17,2,2,5,Spacious 2BR 2BTH Flat w/balcony in Kingsbury,Entire condo,entire_home,http://airbnb.com/rooms/786119658815894638,https://a0.muscache.com/im/pictures/miso/Hosting-786119658815894638/original/5905d366-9470-4b46-a694-8c047c1ff415.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS455,8.51565E+17,1,1,3,Spacious Studio Near Notting Hill,Entire rental unit,entire_home,http://airbnb.com/rooms/851564741757594775,https://a0.muscache.com/im/pictures/miso/Hosting-851564741757594775/original/361dd006-a4f6-4cd0-b17e-8a69d14ffd71.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS456,6.94035E+17,1,1,4,Bright & Spacious 1BDR Apt near Lakeside Road,Entire condo,entire_home,http://airbnb.com/rooms/694034878754553462,https://a0.muscache.com/im/pictures/miso/Hosting-694034878754553462/original/c756f315-cb58-486e-a733-c97a21a8e1b4.jpeg?aki_policy=small,18/01/2023,Not Specified,False,False
LONLIS457,31396720,1,1,2,Queen bedroom at the William IV guest House. Breakfast included.,Room in hotel,private_room,http://airbnb.com/rooms/31396720,https://a0.muscache.com/im/pictures/8ef7fae2-8439-4060-865a-2df2f8e23b50.jpg?aki_policy=small,28/04/2020,moderate,False,False
LONLIS458,9.16639E+17,2,2,4,Stunning Maida Vale Apartment opposite Rose Garden,Entire condo,entire_home,http://airbnb.com/rooms/916639172918049660,https://a0.muscache.com/im/pictures/miso/Hosting-916639172918049660/original/7003f040-b1c4-47b6-88e1-b767c1cd0409.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS459,45808765,Studio,1,2,"Stylish Newly-Refurbished Studio, Prime Location",Entire apartment,entire_home,http://airbnb.com/rooms/45808765,https://a0.muscache.com/im/pictures/13ab9b96-4480-441e-ac2d-ee7e6cdfb505.jpg?aki_policy=small,21/01/2021,strict_14_with_grace_period,False,False
LONLIS460,7.02987E+17,1,1,3,Stylish Luxe Studio | Marble Arch,Entire condo,entire_home,http://airbnb.com/rooms/702986970333309224,https://a0.muscache.com/im/pictures/miso/Hosting-700498901204637374/original/923122a9-b5ad-41b4-bc03-b3d6cae70b0d.jpeg?aki_policy=small,18/01/2023,Not Specified,False,False
LONLIS461,35676179,Studio,1,3,ALFA Marylebone Apartment III,Entire rental unit,entire_home,http://airbnb.com/rooms/35676179,https://a0.muscache.com/im/pictures/ba53d0e8-ab53-4e53-815b-ec056262f38f.jpg?aki_policy=small,12/12/2022,Not Specified,False,False
LONLIS462,8.92025E+17,1,2,2,Cozy treehouse apartment.,Private room in rental unit,private_room,http://airbnb.com/rooms/892025262777252017,https://z1.muscache.cn/im/pictures/d3f4b442-96ad-44fe-8359-6cd5f2859edf.jpg?aki_policy=small,22/05/2023,Not Specified,False,False
LONLIS463,26317322,1,1,2,Soho Studios - Room 3,Private room in rental unit,private_room,http://airbnb.com/rooms/26317322,https://a0.muscache.com/im/pictures/4cb30200-8eb0-413e-8823-405bf769fcb4.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
LONLIS464,6.40274E+17,3,2,6,Coolest 3 storey Penthouse in the heart of central,Entire condo,entire_home,http://airbnb.com/rooms/640273878266402322,https://a0.muscache.com/im/pictures/1bf94f77-4e3a-446f-beed-949fe107bd61.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS465,7.91101E+17,1,1,2,Spacious Flat in Central London,Entire rental unit,entire_home,http://airbnb.com/rooms/791100620937888024,https://a0.muscache.com/im/pictures/e358bbb8-33af-4bf4-843a-e0dd850e250f.jpg?aki_policy=small,19/01/2023,Not Specified,False,False
LONLIS466,8.64248E+17,1,1,2,Spacious and Stylish Flat,Entire rental unit,entire_home,http://airbnb.com/rooms/864248441264979456,https://a0.muscache.com/im/pictures/miso/Hosting-864248441264979456/original/25641502-80b3-4c98-b82e-fc15efb32b80.jpeg?aki_policy=small,22/05/2023,Not Specified,False,False
LONLIS467,5.72189E+17,2,1,6,2- bedroom home in central Camden Town,Entire home,entire_home,http://airbnb.com/rooms/572188709436389035,https://a0.muscache.com/im/pictures/28123044/0b5da6b7_original.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS468,8.90294E+17,1,3,1,room next regents park,Private room in home,private_room,http://airbnb.com/rooms/890293802373131809,https://a0.muscache.com/im/pictures/d2494d82-b8f9-4ba9-a2a1-164d2b4a72b5.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS469,8.78838E+17,2,2,4,Unique Waterfront 2BD Flat - Rotherhithe,Entire rental unit,entire_home,http://airbnb.com/rooms/878838164045129023,https://a0.muscache.com/im/pictures/miso/Hosting-878838164045129023/original/5169035e-58d7-4a42-ad3e-04acfd4f8cbe.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS470,39657623,1,2,3,Bristol House,Entire rental unit,entire_home,http://airbnb.com/rooms/39657623,https://a0.muscache.com/im/pictures/pro_photo_tool/Hosting-39657623-unapproved/original/52a42044-3b73-496f-a935-d94e72c56e15.JPEG?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
LONLIS471,15167871,3,3,6,"Hi-spec 3 bed apt, walk to Piccadilly line",Entire rental unit,entire_home,http://airbnb.com/rooms/15167871,https://a0.muscache.com/im/pictures/94519db8-b62b-47e7-b811-6ed98801aaac.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
LONLIS472,29387356,1,2,2,Double Room Wembley Stadium,Private room in home,private_room,http://airbnb.com/rooms/29387356,https://a0.muscache.com/im/pictures/3e2ab61d-0db6-4f70-ab9e-e5bc2869bdec.jpg?aki_policy=small,31/07/2023,flexible,False,False
LONLIS473,8.12897E+17,1,1,2,Compact Private Bedroom at Chapter White City,Entire rental unit,entire_home,http://airbnb.com/rooms/812897361127495059,https://a0.muscache.com/im/pictures/prohost-api/Hosting-812897361127495059/original/93f75f02-1c6c-445d-a426-435f78abe9ab.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS474,48839749,1,1,2,Sunny Double Room Near Westfields,Private room in rental unit,private_room,http://airbnb.com/rooms/48839749,https://a0.muscache.com/im/pictures/prohost-api/Hosting-48839749/original/3815b29d-ed6e-4bd2-90d5-8b13f66827cb.jpeg?aki_policy=small,24/05/2022,Not Specified,False,False
LONLIS475,8.41111E+17,1,1,2,Portobello 1 bedroom flat,Entire rental unit,entire_home,http://airbnb.com/rooms/841110663883726074,https://a0.muscache.com/im/pictures/miso/Hosting-841110663883726074/original/aad64e03-6b6f-4623-97e1-9f65846a0902.png?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS476,53338184,Studio,1,2,The Studio Flat@ Manor House Drive  Newly built,Entire condo,entire_home,http://airbnb.com/rooms/53338184,https://a0.muscache.com/im/pictures/5187dd11-9407-441d-ae7c-775b971d571d.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
LONLIS477,13052306,1,9,2,cheap Private room in funky hostel in London,Private room in home,private_room,http://airbnb.com/rooms/13052306,https://a0.muscache.com/im/pictures/miso/Hosting-13052306/original/e56c4aed-0d22-4646-a840-42e07b2c8b4e.jpeg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
