reviewId,numberOfReviews,locationRating,communicationRating,overallRating,accuracyRating,valueRating,checkinRating,cleanlinessRating
SYDREV320,33,10,10,4.5,9,9,10,9
SYDREV321,3,10,10,5,10,10,10,10
SYDREV322,62,9,10,4.9,10,9,10,10
SYDREV323,78,10,10,4.5,9,9,9,10
SYDREV324,117,9,10,4.7,9,9,10,9
SYDREV325,42,9,10,4.8,10,9,10,10
SYDREV326,126,8,9,4.3,9,8,9,9
SYDREV327,108,10,10,4.7,10,9,10,10
SYDREV328,20,10,10,4.8,10,10,10,9
SYDREV329,75,9,9,4.4,9,9,10,9
SYDREV330,5,10,10,5,10,10,10,10
SYDREV331,87,10,9,4.5,9,9,10,9
SYDREV332,1,10,10,3,8,8,10,10
SYDREV333,14,10,10,4.5,9,9,9,9
SYDREV334,48,9,9,4.5,9,9,10,10
SYDREV335,86,10,10,4.9,10,10,10,10
SYDREV336,14,10,10,5,10,10,10,10
SYDREV337,54,10,10,4.5,9,9,10,9
SYDREV338,133,10,10,4.8,10,9,10,10
SYDREV339,151,10,10,4.8,10,10,10,10
SYDREV340,241,10,9,4.7,9,9,10,9
SYDREV341,8,10,10,5,10,9,9,10
SYDREV342,37,10,10,4.8,10,9,10,9
SYDREV343,32,10,10,4.8,10,9,10,10
SYDREV344,42,9,9,4.5,9,9,9,9
SYDREV345,61,9,10,4.5,9,9,10,9
SYDREV346,237,10,10,4.9,10,10,10,10
SYDREV347,10,10,10,4.4,10,8,8,9
SYDREV348,12,10,9,4.9,10,10,10,10
SYDREV349,70,10,9,4.7,9,9,10,9
SYDREV350,164,10,10,4.8,10,10,10,10
SYDREV351,101,9,10,4.8,10,9,10,10
SYDREV352,33,9,9,4.2,9,8,9,9
SYDREV353,33,10,9,4.5,9,9,9,9
SYDREV354,38,10,9,4.7,10,9,10,9
SYDREV355,189,10,10,4.7,9,9,10,9
SYDREV356,54,10,10,4.2,9,8,10,8
SYDREV357,167,10,9,4.7,10,9,10,9
SYDREV358,250,10,10,4.9,10,9,10,10
SYDREV359,206,10,10,5,10,10,10,10
SYDREV360,101,10,10,4.8,10,9,10,9
SYDREV361,45,10,10,4.8,10,10,10,10
SYDREV362,8,9,10,4.4,10,9,10,8
SYDREV363,210,10,10,5,10,10,10,10
SYDREV364,69,10,10,4.8,9,9,10,9
SYDREV365,20,9,10,4,8,9,10,8
SYDREV366,163,10,10,4.8,10,9,10,10
SYDREV367,2,9,10,5,9,9,10,9
SYDREV368,255,9,10,4.9,9,10,10,10
SYDREV369,24,9,9,4.5,9,9,9,9
SYDREV370,73,10,9,4.5,10,9,10,9
SYDREV371,66,10,10,4.8,10,9,10,10
SYDREV372,44,10,10,4.8,10,9,10,10
SYDREV373,25,9,9,4.7,9,9,9,9
SYDREV374,1,10,10,5,10,10,10,10
SYDREV375,6,9,10,3.4,8,8,8,6
SYDREV376,54,10,10,4.7,10,9,10,9
SYDREV377,132,10,10,4.8,10,10,9,9
SYDREV378,18,10,9,4.8,10,9,10,10
SYDREV379,82,10,9,4.5,9,9,9,8
SYDREV380,3,10,10,4.7,10,9,10,9
SYDREV381,494,10,10,4.8,10,9,10,10
SYDREV382,19,9,9,4,8,8,8,9
SYDREV383,24,9,9,4.6,9,9,10,9
SYDREV384,44,10,10,4.8,10,9,10,10
SYDREV385,15,9,9,4.2,8,8,9,8
SYDREV386,6,10,10,4.8,9,9,10,10
SYDREV387,61,10,10,5,10,10,10,10
SYDREV388,106,10,10,4.9,10,10,10,10
SYDREV389,106,10,10,4.8,10,10,10,10
SYDREV390,77,10,10,4.9,10,10,9,10
SYDREV391,276,10,10,4.8,10,9,10,10
SYDREV392,97,10,10,4.6,10,9,10,9
SYDREV393,239,10,10,4.4,9,9,10,9
SYDREV394,35,9,10,4.8,10,9,10,10
SYDREV395,49,9,10,4.8,10,10,10,9
SYDREV396,24,9,10,4.8,9,9,10,10
SYDREV397,57,9,9,4.5,9,9,9,9
SYDREV398,46,9,10,4.5,9,9,10,9
SYDREV399,142,9,10,4.8,10,9,10,10
SYDREV400,40,10,10,4.8,10,9,10,10
SYDREV401,55,10,10,5,10,10,10,10
SYDREV402,1,10,10,5,10,10,10,10
SYDREV403,126,10,10,4.8,9,9,10,9
SYDREV404,142,9,9,4.6,9,9,9,9
SYDREV405,56,9,9,4.7,9,9,9,10
SYDREV406,93,10,10,4.8,10,9,10,9
SYDREV407,232,10,10,4.9,9,9,10,9
SYDREV408,28,9,10,4.3,9,8,9,8
SYDREV409,30,10,10,5,10,10,10,10
SYDREV410,41,10,10,5,10,10,10,10
SYDREV411,28,10,10,4.7,10,10,10,9
SYDREV412,22,10,10,4.5,9,9,9,8
SYDREV413,27,10,10,4.9,10,9,10,10
SYDREV414,37,9,10,4.6,9,9,9,9
SYDREV415,115,10,9,4.6,9,9,9,9
SYDREV416,78,10,10,4.5,9,9,9,8
SYDREV417,61,9,9,4.2,8,8,9,8
SYDREV418,63,10,10,5,10,10,10,10
SYDREV419,298,10,10,4.6,10,9,10,9
SYDREV420,15,10,10,4.7,10,9,10,9
SYDREV421,21,10,10,4.8,9,9,10,9
SYDREV422,36,10,9,4.2,9,8,9,8
SYDREV423,16,10,10,4.8,10,9,9,10
SYDREV424,76,10,10,4.8,10,9,10,10
SYDREV425,36,10,10,5,10,10,10,10
SYDREV426,22,10,9,4.3,9,8,9,8
SYDREV427,92,10,10,5,10,10,10,10
SYDREV428,44,9,10,4.5,9,9,10,9
SYDREV429,117,10,10,5,10,10,10,10
SYDREV430,68,9,10,4.6,10,9,10,9
SYDREV431,3,10,9,5,10,9,10,10
SYDREV432,341,10,10,4.9,10,10,10,10
SYDREV433,155,10,10,4.9,10,10,10,10
SYDREV434,28,10,10,4.8,10,9,10,10
SYDREV435,248,10,10,4.8,10,10,10,10
SYDREV436,30,9,9,4.4,9,9,10,8
SYDREV437,243,10,10,5,10,10,10,10
SYDREV438,26,10,10,4.9,10,9,10,10
SYDREV439,22,10,10,4.8,10,9,10,10
SYDREV440,174,10,10,4.9,10,10,10,10
SYDREV441,9,9,8,4,8,8,9,8
SYDREV442,115,10,9,4.3,8,8,9,8
SYDREV443,5,10,8,4.2,9,8,9,9
SYDREV444,8,10,10,5,10,10,10,10
SYDREV445,6,8,8,3.9,8,8,8,7
SYDREV446,0,10,10,5,6,10,10,10
SYDREV447,48,10,9,4.5,9,9,10,9
SYDREV448,8,9,10,4.5,9,10,10,9
SYDREV449,10,10,10,4.9,10,9,10,9
SYDREV450,102,10,10,4.7,10,9,10,10
SYDREV451,329,9,10,4.5,9,9,10,9
SYDREV452,15,10,10,4.8,10,10,10,10
SYDREV453,11,10,10,4.9,10,10,10,10
SYDREV454,77,10,10,4.8,10,9,10,9
SYDREV455,10,10,10,4.9,10,9,10,10
SYDREV456,15,10,9,4,8,8,10,8
SYDREV457,99,10,10,4.5,9,9,10,9
SYDREV458,19,10,10,4.9,10,9,10,10
SYDREV459,33,9,10,4.7,10,9,10,9
SYDREV460,40,10,10,4.7,10,9,9,9
SYDREV461,123,10,10,5,10,10,10,10
SYDREV462,213,10,10,4.9,10,10,10,10
SYDREV463,79,9,10,4.7,10,9,10,10
SYDREV464,56,10,10,4.9,10,9,10,10
SYDREV465,40,9,10,4.6,9,9,10,9
SYDREV466,88,10,10,4.9,10,9,10,10
SYDREV467,618,10,10,4.9,10,10,10,10
SYDREV468,2,10,6,5,10,10,10,10
SYDREV469,40,10,10,4.1,9,9,10,9
SYDREV470,41,9,9,4.2,9,8,9,9
SYDREV471,62,10,10,4.8,10,9,10,9
SYDREV472,35,10,10,4.8,10,9,10,10
SYDREV473,215,10,10,4.8,9,9,10,9
SYDREV474,69,10,10,4.8,10,10,10,9
SYDREV475,31,10,10,4.8,10,10,10,10
SYDREV476,124,10,10,4.8,10,9,10,9
SYDREV477,43,9,10,4.5,9,9,9,9
SYDREV478,43,8,10,4.3,9,8,9,9
SYDREV479,13,10,10,4.8,10,10,10,10
SYDREV480,70,9,9,4.5,9,9,9,9
SYDREV481,445,10,10,4.9,10,10,10,10
SYDREV482,100,10,10,4.9,10,10,10,10
SYDREV483,26,10,10,4.8,10,10,10,9
SYDREV484,144,10,10,4.8,10,10,9,10
SYDREV485,27,10,10,4.5,9,9,9,9
SYDREV486,59,10,10,5,10,10,10,10
SYDREV487,5,10,10,5,10,9,10,10
SYDREV488,49,8,10,4.5,9,9,10,9
SYDREV489,16,9,9,4,8,8,10,8
SYDREV490,57,10,10,4.5,9,8,10,9
SYDREV491,5,10,10,4.8,10,10,10,10
SYDREV492,5,10,10,5,10,10,10,10
SYDREV493,51,9,10,4.4,9,9,9,9
SYDREV494,99,9,10,4.8,10,10,10,10
SYDREV495,151,9,10,4.7,10,9,9,10
SYDREV496,30,9,10,4.8,10,9,9,10
SYDREV497,72,10,10,4.8,9,9,9,10
SYDREV498,56,10,10,4.8,10,10,10,10
SYDREV499,73,9,8,4.5,9,9,9,9
SYDREV500,60,10,10,4.8,10,10,10,10
TOKREV1,64,8,9,4.4,9,8,9,8
TOKREV2,42,9,10,5,10,10,10,10
TOKREV3,46,9,10,5,10,10,10,10
TOKREV4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV5,5,10,10,5,10,10,10,10
TOKREV6,11,9,9,4.7,10,9,9,9
TOKREV7,26,9,10,4.7,10,9,10,9
TOKREV8,6,9,10,4.8,10,9,10,9
TOKREV9,5,9,10,4.4,10,8,10,8
TOKREV10,108,9,10,4.7,9,9,10,10
TOKREV11,252,10,10,5,10,10,10,10
TOKREV12,2,10,10,5,9,10,10,10
TOKREV13,18,10,10,4.8,10,9,10,10
TOKREV14,22,10,10,4.8,10,10,10,10
TOKREV15,52,9,10,4.8,9,9,9,10
TOKREV16,190,10,10,4.8,9,9,9,9
TOKREV17,2,10,9,5,10,9,10,10
TOKREV18,12,9,9,4.2,9,9,9,9
TOKREV19,36,10,9,4.8,10,9,9,10
TOKREV20,57,8,9,4.5,9,9,9,9
TOKREV21,14,8,10,4.5,9,9,10,9
TOKREV22,142,9,8,4.5,8,9,9,7
TOKREV23,21,9,10,4.8,10,9,10,9
TOKREV24,44,9,9,4.5,10,9,9,9
TOKREV25,5,9,9,4.6,10,10,10,10
TOKREV26,38,10,10,4.7,10,9,9,9
TOKREV27,11,9,10,5,10,9,10,10
TOKREV28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV29,98,10,10,4.8,9,9,10,9
TOKREV30,12,10,10,4.7,10,9,10,9
TOKREV31,82,10,10,4.9,10,9,10,10
TOKREV32,28,10,9,4.7,9,9,9,10
TOKREV33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV34,25,10,10,4.7,9,9,10,9
TOKREV35,42,10,10,4.5,9,9,10,9
TOKREV36,95,10,10,5,10,10,10,10
TOKREV37,29,9,10,4.6,10,9,9,9
TOKREV38,6,9,8,4,8,9,9,8
TOKREV39,8,10,10,4.8,10,10,10,10
TOKREV40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV41,51,9,9,4.7,9,9,9,9
TOKREV42,9,10,10,4.9,10,10,10,10
TOKREV43,2,9,9,5,10,10,9,10
TOKREV44,175,9,10,4.7,9,9,10,9
TOKREV45,0,9,9,4,7,7,9,0.0
TOKREV46,17,9,10,4.8,10,9,10,9
TOKREV47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV48,7,9,9,4,9,8,8,9
TOKREV49,66,9,9,4.8,10,9,9,10
TOKREV50,231,9,9,4.5,9,9,9,8
TOKREV51,15,9,10,4.8,10,10,10,10
TOKREV52,139,10,10,4.9,10,10,10,9
TOKREV53,1,10,8,3,8,6,8,2
TOKREV54,39,10,10,4.8,10,9,10,10
TOKREV55,145,10,10,4.5,9,9,9,8
TOKREV56,0,10,10,4.9,10,10,10,0.0
TOKREV57,91,10,10,4.8,10,9,10,10
TOKREV58,44,9,9,4.2,9,9,9,8
TOKREV59,5,9,10,4.8,10,10,10,10
TOKREV60,0,9,10,4.7,10,9,10,0.0
TOKREV61,35,10,10,5,10,10,10,10
TOKREV62,76,10,10,4.9,10,10,10,10
TOKREV63,122,9,9,4.3,9,9,9,8
TOKREV64,73,10,10,4.9,10,10,10,10
TOKREV65,17,10,10,5,10,10,10,9
TOKREV66,11,10,8,4.8,10,10,9,10
TOKREV67,0,10,10,4.5,9,9,10,0.0
TOKREV68,7,9,10,4.5,9,9,10,9
TOKREV69,9,10,10,4.5,10,9,10,10
TOKREV70,11,10,10,5,10,10,10,9
TOKREV71,15,9,10,4.7,9,9,9,9
TOKREV72,3,9,9,4.7,9,9,9,9
TOKREV73,24,10,10,5,10,10,10,10
TOKREV74,144,9,10,4.6,10,10,10,9
TOKREV75,0,10,10,4.6,10,9,10,0.0
TOKREV76,37,10,10,4.8,10,9,10,9
TOKREV77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV78,42,10,10,4.5,9,9,10,8
TOKREV79,82,10,10,4.8,10,9,10,10
TOKREV80,6,9,9,4.7,10,9,8,10
TOKREV81,46,9,10,4.9,10,10,10,10
TOKREV82,63,10,10,4.8,9,9,10,9
TOKREV83,21,10,10,4.8,10,9,10,10
TOKREV84,5,10,10,5,10,9,10,10
TOKREV85,249,9,10,4.7,9,9,8,9
TOKREV86,4,10,10,4.8,10,10,10,10
TOKREV87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV88,11,10,9,4.9,10,9,9,10
TOKREV89,49,10,10,4.8,10,10,10,9
TOKREV90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV91,232,10,10,4.9,10,10,10,10
TOKREV92,1,10,10,5,8,10,8,8
TOKREV93,2,10,10,5,10,10,10,10
TOKREV94,64,10,10,4.9,10,10,10,10
TOKREV95,11,10,10,4.8,10,9,8,10
TOKREV96,2,10,10,4.8,10,9,10,0.0
TOKREV97,82,10,9,4.6,9,9,9,9
TOKREV98,132,9,10,4.8,10,9,10,10
TOKREV99,80,10,10,4.8,10,10,10,8
TOKREV100,2,10,10,5,10,10,10,10
TOKREV101,13,9,9,4.5,10,10,10,10
TOKREV102,24,9,10,4.3,9,9,9,8
TOKREV103,19,9,9,4.7,9,9,9,10
TOKREV104,1,8,10,5,10,10,10,10
TOKREV105,169,9,10,4.9,10,9,10,10
TOKREV106,89,9,10,4.8,10,10,10,9
TOKREV107,24,10,10,4.8,10,10,9,9
TOKREV108,4,7,8,3.5,7,8,6,8
TOKREV109,1,10,10,4,10,8,10,6
TOKREV110,5,10,8,3.8,8,8,8,8
TOKREV111,34,10,10,4.7,10,10,10,10
TOKREV112,3,9,10,4,9,10,8,8
TOKREV113,8,10,10,4.7,9,9,10,8
TOKREV114,58,10,10,4.9,10,9,10,10
TOKREV115,82,10,9,4.5,9,9,10,9
TOKREV116,23,10,9,4.4,9,9,10,9
TOKREV117,5,10,10,4.8,10,10,10,10
TOKREV118,4,10,10,5,10,10,10,10
TOKREV119,100,9,9,4.8,10,9,9,9
TOKREV120,4,10,10,5,10,10,10,10
TOKREV121,109,9,9,4.5,9,9,10,8
TOKREV122,JPY,10,4.8,t,10,9,9,10
TOKREV123,6,10,10,4.8,10,10,10,10
TOKREV124,5,8,9,4.8,10,8,10,10
TOKREV125,118,9,10,4.9,10,10,10,10
TOKREV126,2,10,8,5,10,10,9,10
TOKREV127,63,10,10,4.8,10,10,10,9
TOKREV128,51,8,9,4.8,10,9,10,10
TOKREV129,24,9,9,4.7,9,9,10,9
TOKREV130,235,10,10,5,10,10,10,10
TOKREV131,16,9,10,4.5,10,9,8,9
TOKREV132,37,10,10,4.8,10,9,9,9
TOKREV133,169,9,10,4.8,9,9,10,9
TOKREV134,176,10,9,4.8,10,9,9,9
TOKREV135,20,10,10,4.9,10,10,10,10
TOKREV136,73,9,10,4.7,9,9,9,9
TOKREV137,154,9,8,4.4,9,9,9,8
TOKREV138,50,10,10,5,10,10,10,10
TOKREV139,8,9,10,4.2,8,8,10,8
TOKREV140,26,10,10,4.9,10,10,10,10
TOKREV141,222,9,10,4.7,9,9,10,9
TOKREV142,122,10,10,4.8,10,10,10,10
TOKREV143,3,10,10,5,10,10,10,10
TOKREV144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV145,72,9,10,4.8,10,9,10,9
TOKREV146,96,9,10,4.8,10,9,10,9
TOKREV147,7,10,10,4.7,9,9,9,9
TOKREV148,52,10,9,4.5,9,9,10,9
TOKREV149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV151,35,10,9,4.5,9,10,8,10
TOKREV152,110,10,10,4.5,9,9,10,9
TOKREV153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV154,13,9,8,4.7,9,10,8,10
TOKREV155,3,9,8,3.6,9,8,9,9
TOKREV156,4,10,9,4,9,10,8,8
TOKREV157,11,9,9,4.2,8,8,9,8
TOKREV158,10,9,9,4.4,9,9,9,8
TOKREV159,11,9,9,4.5,9,9,9,8
TOKREV160,16,9,9,4.5,9,9,9,9
TOKREV161,61,9,9,4.3,9,9,9,9
TOKREV162,51,10,10,5,10,10,10,10
TOKREV163,54,9,10,5,10,10,10,10
TOKREV164,3,9,9,4,9,9,7,7
TOKREV165,75,10,10,4.5,9,9,10,9
TOKREV166,1,10,10,5,10,10,10,10
TOKREV167,53,10,10,4.5,9,9,10,9
TOKREV168,76,9,10,5,10,10,10,10
TOKREV169,7,9,8,3.9,7,8,9,7
TOKREV170,89,9,9,4.5,9,9,9,8
TOKREV171,19,10,10,4.9,10,10,10,10
TOKREV172,47,10,10,4.8,10,10,10,10
TOKREV173,2,10,10,5,10,10,10,10
TOKREV174,38,9,10,4.8,10,9,10,9
TOKREV175,32,9,9,4.8,10,9,9,10
TOKREV176,8,10,10,4.4,9,9,10,9
TOKREV177,83,9,10,4.5,9,9,9,9
TOKREV178,13,10,10,4.5,9,9,10,9
TOKREV179,78,8,9,4.9,10,10,9,10
TOKREV180,150,9,10,5,10,10,10,10
TOKREV181,7,9,10,5,10,10,10,10
TOKREV182,40,9,10,5,10,10,10,9
TOKREV183,13,9,10,4.6,9,9,10,10
TOKREV184,54,9,9,4.2,9,9,9,9
TOKREV185,72,10,10,4.9,10,10,10,10
TOKREV186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV187,43,9,9,4.7,9,9,9,9
TOKREV188,0,9,10,4.6,9,9,9,0.0
TOKREV189,10,9,9,4,8,9,9,7
TOKREV190,248,10,9,4.8,10,9,10,10
TOKREV191,20,10,10,4.8,10,9,10,9
TOKREV192,68,10,10,4.8,10,9,10,9
TOKREV193,289,9,10,4.8,10,9,9,9
TOKREV194,22,9,9,4.7,9,9,9,9
TOKREV195,16,10,10,5,10,10,10,10
TOKREV196,4,9,10,3,8,7,9,5
TOKREV197,17,9,9,4.6,8,9,9,8
TOKREV198,37,9,10,4.6,10,10,10,9
TOKREV199,53,9,10,4.8,10,9,9,9
TOKREV200,46,10,10,4.8,10,9,10,10
TOKREV201,36,9,10,4.8,10,10,10,9
TOKREV202,74,10,10,5,10,10,10,10
TOKREV203,90,9,10,4.9,10,9,10,10
TOKREV204,126,10,10,4.5,9,9,10,9
TOKREV205,5,10,10,4.8,10,10,9,10
TOKREV206,143,10,10,5,10,10,10,10
TOKREV207,90,9,10,4.8,10,9,9,9
TOKREV208,22,9,10,4.5,9,9,10,9
TOKREV209,0,9,10,5,10,10,10,10
TOKREV210,8,9,10,4.5,9,9,10,9
TOKREV211,16,10,10,4.4,9,9,10,8
TOKREV212,64,10,10,4.8,10,9,10,10
TOKREV213,23,10,10,4.8,10,10,9,10
TOKREV214,155,9,9,4.8,10,8,10,9
TOKREV215,88,10,10,4.8,10,10,10,9
TOKREV216,3,10,10,5,9,10,10,10
TOKREV217,1,8,8,5,8,10,8,10
TOKREV218,10,9,10,4.9,10,10,10,10
TOKREV219,52,10,10,4.8,10,9,10,10
TOKREV220,121,9,9,4.8,9,9,10,9
TOKREV221,1,10,10,4,10,10,10,6
TOKREV222,3,10,9,4.3,7,8,9,7
TOKREV223,198,10,10,4.8,10,9,10,10
TOKREV224,216,10,10,4.9,10,10,10,10
TOKREV225,20,10,10,5,10,10,10,10
TOKREV226,79,9,9,4.7,9,9,9,9
TOKREV227,283,9,9,4.7,9,9,9,8
TOKREV228,91,10,10,4.7,9,9,10,9
TOKREV229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV230,109,10,10,4.8,10,10,9,10
TOKREV231,0,10,10,4.9,10,9,10,0.0
TOKREV232,129,10,10,4.8,10,9,10,10
TOKREV233,2,10,10,5,10,10,10,10
TOKREV234,9,8,8,4.1,8,8,9,9
TOKREV235,103,8,9,4.8,9,9,9,10
TOKREV236,24,9,10,4.5,9,9,10,8
TOKREV237,2,10,9,4,10,8,7,6
TOKREV238,57,10,10,4.9,10,10,10,10
TOKREV239,2,10,10,5,10,10,10,10
TOKREV240,6,9,9,4.7,10,9,9,10
TOKREV241,37,10,10,4.6,9,9,9,9
TOKREV242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV243,11,10,10,4.8,10,9,10,9
TOKREV244,28,8,9,4,9,9,9,8
TOKREV245,171,10,10,4.7,10,9,10,10
TOKREV246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV248,26,10,10,4.8,10,10,9,9
TOKREV249,28,9,10,4.3,9,9,10,8
TOKREV250,7,8,9,4.3,8,8,9,7
TOKREV251,21,9,8,4,8,8,8,8
TOKREV252,25,10,10,4.2,9,8,9,8
TOKREV253,40,10,10,4.8,10,10,10,10
TOKREV254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV255,13,10,10,4.9,10,10,10,10
TOKREV256,5,9,10,4.8,10,10,10,10
TOKREV257,2,5,6,3,6,6,6,6
TOKREV258,1,4,8,4,6,8,4,0.0
TOKREV259,2,7,9,4,8,8,6,9
TOKREV260,165,9,9,4.5,9,8,9,9
TOKREV261,12,10,10,4.9,10,10,10,10
TOKREV262,18,9,10,4.7,9,9,9,10
TOKREV263,78,10,10,4.8,10,10,10,10
TOKREV264,144,10,10,4.8,10,10,9,10
TOKREV265,59,10,10,4.8,10,9,10,9
TOKREV266,199,10,10,4.7,10,9,10,9
TOKREV267,16,10,10,5,10,10,10,10
TOKREV268,5,9,10,5,10,9,10,10
TOKREV269,15,10,10,5,10,10,10,10
TOKREV270,33,9,9,4.6,9,9,9,9
TOKREV271,15,9,9,4.4,9,8,9,8
TOKREV272,18,10,10,4.2,9,9,9,8
TOKREV273,154,10,10,4.9,10,10,10,10
TOKREV274,4,10,10,5,10,10,10,10
TOKREV275,16,9,10,4.9,9,10,10,10
TOKREV276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV277,1,8,10,5,10,8,10,10
TOKREV278,12,10,10,4.8,10,10,10,9
TOKREV279,41,10,10,5,10,10,10,10
TOKREV280,34,9,9,3.5,7,8,9,6
TOKREV281,1,10,10,5,10,10,8,8
TOKREV282,8,9,9,3.9,8,7,8,8
TOKREV283,104,10,10,4.8,10,9,10,9
TOKREV284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV286,41,10,9,4.5,9,8,8,10
TOKREV287,2,10,10,5,10,10,10,10
TOKREV288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV289,1,2,6,2,2,10,6,4
TOKREV290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV291,6,8,8,3.9,8,9,8,7
TOKREV292,30,10,9,4.5,9,9,9,9
TOKREV293,21,10,10,4.9,10,9,10,10
TOKREV294,13,9,10,4.2,9,8,9,9
TOKREV295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV297,60,10,10,4.9,10,10,10,10
TOKREV298,3,10,10,5,10,9,10,10
TOKREV299,14,10,10,4.8,10,10,10,10
TOKREV300,31,9,10,4.8,10,10,10,10
TOKREV301,104,10,10,5,10,10,10,10
TOKREV302,58,10,10,4.8,10,10,10,9
TOKREV303,1,10,8,4,8,8,10,10
TOKREV304,5,10,10,4.8,10,9,9,10
TOKREV305,68,10,10,4.7,10,9,10,9
TOKREV306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV308,11,10,10,4.9,9,9,10,10
TOKREV309,4,10,9,4.6,8,10,9,9
TOKREV310,96,10,10,4.3,9,8,9,8
TOKREV311,11,10,10,4.8,10,9,10,10
TOKREV312,37,9,10,4.8,10,10,10,9
TOKREV313,105,9,10,4.9,10,9,10,9
TOKREV314,2,7,4,1.5,2,5,3,4
TOKREV315,11,10,10,4.5,9,10,9,9
TOKREV316,3,10,10,4.7,9,9,9,9
TOKREV317,25,10,10,4.7,10,9,10,9
TOKREV318,69,10,9,4.3,9,8,9,9
TOKREV319,19,10,9,4,8,8,10,7
TOKREV320,50,10,10,4.8,10,10,9,10
TOKREV321,16,10,10,4.8,10,9,10,9
TOKREV322,7,10,10,5,10,10,10,10
TOKREV323,89,10,10,4.8,10,10,10,10
TOKREV324,8,10,9,4,8,9,9,8
TOKREV325,4,9,10,4.8,10,10,10,9
TOKREV326,7,8,10,4.7,8,8,8,9
TOKREV327,25,9,10,4.8,10,10,10,9
TOKREV328,203,10,10,4.8,10,10,10,9
TOKREV329,15,8,9,4.2,9,8,9,9
TOKREV330,19,10,10,4.8,10,10,10,10
TOKREV331,59,9,10,4.9,10,10,10,10
TOKREV332,1,10,10,5,10,10,10,10
TOKREV333,105,10,10,4.7,10,10,10,9
TOKREV334,37,9,10,4.8,10,8,10,10
TOKREV335,5,10,10,4.8,10,10,10,10
TOKREV336,13,10,10,4.8,10,10,9,9
TOKREV337,84,10,10,4.2,9,9,10,8
TOKREV338,0,10,10,5,10,10,10,10
TOKREV339,303,9,9,4.8,9,9,9,8
TOKREV340,50,10,10,4.8,10,10,10,10
TOKREV341,26,9,9,4.2,8,9,9,8
TOKREV342,33,10,10,4.4,9,9,9,9
TOKREV343,11,9,9,4.3,9,9,9,9
TOKREV344,57,9,10,4.9,10,9,9,10
TOKREV345,0,9,9,4.1,9,8,9,0.0
TOKREV346,4,10,10,5,10,10,10,10
TOKREV347,5,10,10,4.8,9,10,10,8
TOKREV348,30,9,10,4.8,10,10,9,9
TOKREV349,217,10,10,4.8,10,10,10,10
TOKREV350,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV351,47,9,10,4.5,9,9,10,10
TOKREV352,64,10,10,4.9,10,10,10,10
TOKREV353,22,9,9,4.2,9,8,9,9
TOKREV354,9,10,10,4.9,10,10,10,9
TOKREV355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV356,8,9,10,4.9,10,10,10,10
TOKREV357,32,10,10,4.9,10,10,10,10
TOKREV358,35,9,9,4.4,9,9,9,8
TOKREV359,18,10,9,4.7,9,9,9,10
TOKREV360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV361,27,10,10,4.7,9,9,10,10
TOKREV362,6,9,10,4.5,9,9,10,9
TOKREV363,11,10,10,4.7,10,10,10,9
TOKREV364,11,9,10,4.8,9,10,9,9
TOKREV365,17,9,9,4.3,9,9,9,10
TOKREV366,35,9,10,4.7,9,9,10,9
TOKREV367,41,9,10,4.7,9,9,10,9
TOKREV368,205,9,9,4.4,9,8,9,7
TOKREV369,74,9,9,4.7,9,9,10,8
TOKREV370,27,9,10,4.5,9,9,10,9
